book_id,goodreads_book_id,membership0,membership1,membership2,membership3,membership4,membership5,membership6,membership7,membership8,membership9,membership10,membership11,membership12,membership13,membership14,membership15,membership16,membership17,membership18,membership19,membership20,membership21,membership22,membership23,membership24
293,295,0.019049507231325678,0.0029495578398798673,0.0029495578398798673,0.04969883417689242,0.04969883417689242,0.019049507231325678,0.0029495578398798673,0.009054205957196504,0.04969883417689242,0.04969883417689242,0.019049507231325678,0.009054205957196504,0.04969883417689242,0.04969883417689242,0.04969883417689242,0.04969883417689242,0.04969883417689242,0.04969883417689242,0.04969883417689242,0.19200700120697456,0.04969883417689242,0.019049507231325678,0.009054205957196504,0.04969883417689242,0.04969883417689242
94,320,0.03513470711549682,0.0016567983066751357,0.0005397295420112648,0.00909422037639392,0.00909422037639392,0.03513470711549682,0.3541356566136453,0.3541356566136453,0.00909422037639392,0.00909422037639392,0.03513470711549682,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.00909422037639392,0.0034858044397333924,0.00909422037639392,0.03513470711549682,0.00909422037639392,0.00909422037639392,0.00909422037639392
371,350,0.036563647946246,0.009464085500840292,0.004848172562709763,0.021872254633421292,0.021872254633421292,0.036563647946246,0.009464085500840292,0.021872254633421292,0.021872254633421292,0.021872254633421292,0.036563647946246,0.021872254633421292,0.06714087634481093,0.06714087634481093,0.06714087634481093,0.021872254633421292,0.021872254633421292,0.06714087634481093,0.021872254633421292,0.14126038390273613,0.06714087634481093,0.036563647946246,0.021872254633421292,0.06714087634481093,0.06714087634481093
561,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,629,0.07523365138748662,0.017250183511798606,0.017250183511798606,0.05295258570742967,0.05295258570742967,0.038539986184285724,0.028836973942767342,0.05295258570742967,0.05295258570742967,0.05295258570742967,0.038539986184285724,0.05295258570742967,0.028836973942767342,0.028836973942767342,0.028836973942767342,0.05295258570742967,0.05295258570742967,0.028836973942767342,0.05295258570742967,0.038539986184285724,0.028836973942767342,0.038539986184285724,0.028836973942767342,0.028836973942767342,0.028836973942767342
498,656,0.03241883870971573,0.0050196175005934075,0.00217197952398286,0.08457848644988071,0.08457848644988071,0.03241883870971573,0.01540863178277993,0.08457848644988071,0.08457848644988071,0.08457848644988071,0.03241883870971573,0.01540863178277993,0.01540863178277993,0.01540863178277993,0.01540863178277993,0.08457848644988071,0.08457848644988071,0.01540863178277993,0.08457848644988071,0.03241883870971573,0.01540863178277993,0.03241883870971573,0.01540863178277993,0.01540863178277993,0.01540863178277993
255,662,0.03929438542559395,0.0721552585995735,0.010170905920479291,0.023505772863690152,0.023505772863690152,0.15181034394056894,0.023505772863690152,0.0721552585995735,0.023505772863690152,0.023505772863690152,0.015061493729432081,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.023505772863690152,0.03929438542559395,0.023505772863690152,0.15181034394056894,0.0721552585995735,0.023505772863690152,0.023505772863690152
35,865,0.04152029402629179,0.024837304109608525,0.0055054011730407,0.024837304109608525,0.024837304109608525,0.16040994275328152,0.024837304109608525,0.0762426367062115,0.024837304109608525,0.024837304109608525,0.01591468199204486,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.024837304109608525,0.04152029402629179,0.024837304109608525,0.16040994275328152,0.0762426367062115,0.024837304109608525,0.024837304109608525
32,890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,930,0.035124190633094056,0.007331728653451883,0.003484761072531571,0.07389919410081133,0.07389919410081133,0.035124190633094056,0.07389919410081133,0.07389919410081133,0.07389919410081133,0.07389919410081133,0.035124190633094056,0.019127968096659183,0.019127968096659183,0.019127968096659183,0.019127968096659183,0.07389919410081133,0.07389919410081133,0.019127968096659183,0.07389919410081133,0.011442287964405443,0.019127968096659183,0.035124190633094056,0.019127968096659183,0.019127968096659183,0.019127968096659183
9,960,0.03111307777633145,0.046073518867969836,0.12020259350329704,0.046073518867969836,0.046073518867969836,0.0719047983551016,0.021898683463968404,0.046073518867969836,0.046073518867969836,0.046073518867969836,0.01593831437842274,0.021898683463968404,0.021898683463968404,0.021898683463968404,0.021898683463968404,0.046073518867969836,0.046073518867969836,0.021898683463968404,0.046073518867969836,0.03111307777633145,0.021898683463968404,0.0719047983551016,0.046073518867969836,0.021898683463968404,0.021898683463968404
26,968,0.032322735710280305,0.05044459052917481,0.05044459052917481,0.05044459052917481,0.05044459052917481,0.08432776043503719,0.02182728419289216,0.05044459052917481,0.05044459052917481,0.05044459052917481,0.015362954152412579,0.02182728419289216,0.02182728419289216,0.02182728419289216,0.02182728419289216,0.05044459052917481,0.05044459052917481,0.02182728419289216,0.05044459052917481,0.032322735710280305,0.02182728419289216,0.08432776043503719,0.05044459052917481,0.02182728419289216,0.02182728419289216
145,976,0.01732892116400461,0.08301784738634423,0.4556876937062743,0.01170208148200312,0.01170208148200312,0.045209945272393914,0.027044441419373372,0.027044441419373372,0.01170208148200312,0.01170208148200312,0.008236413642076144,0.027044441419373372,0.01170208148200312,0.01170208148200312,0.01170208148200312,0.01170208148200312,0.01170208148200312,0.01170208148200312,0.01170208148200312,0.01732892116400461,0.01170208148200312,0.045209945272393914,0.08301784738634423,0.01170208148200312,0.01170208148200312
461,1078,0.012543288230722534,0.0012444518082868306,0.0012444518082868306,0.004807828268270492,0.004807828268270492,0.002285154509202657,0.048459872315788875,0.004807828268270492,0.004807828268270492,0.004807828268270492,0.4884449056470416,0.048459872315788875,0.048459872315788875,0.048459872315788875,0.048459872315788875,0.004807828268270492,0.004807828268270492,0.048459872315788875,0.004807828268270492,0.012543288230722534,0.048459872315788875,0.002285154509202657,0.004807828268270492,0.048459872315788875,0.048459872315788875
273,1103,0.02947253064745077,0.014008255401115438,0.004563421655828234,0.07689177445033063,0.07689177445033063,0.02947253064745077,0.07689177445033063,0.07689177445033063,0.07689177445033063,0.07689177445033063,0.007628630228134773,0.07689177445033063,0.004563421655828234,0.004563421655828234,0.004563421655828234,0.07689177445033063,0.07689177445033063,0.004563421655828234,0.07689177445033063,0.007628630228134773,0.004563421655828234,0.02947253064745077,0.07689177445033063,0.004563421655828234,0.004563421655828234
92,1202,0.048152042633740934,0.014664756231876562,0.014664756231876562,0.08049532909435285,0.08049532909435285,0.02083530281462106,0.03085376908868761,0.03085376908868761,0.08049532909435285,0.08049532909435285,0.02083530281462106,0.08049532909435285,0.014664756231876562,0.014664756231876562,0.014664756231876562,0.08049532909435285,0.08049532909435285,0.014664756231876562,0.08049532909435285,0.02083530281462106,0.014664756231876562,0.02083530281462106,0.03085376908868761,0.014664756231876562,0.014664756231876562
258,1232,0.026656562244238183,0.04456153120429635,0.1721594906084568,0.04456153120429635,0.04456153120429635,0.0818271814869685,0.017080384781135858,0.04456153120429635,0.04456153120429635,0.04456153120429635,0.011534246855943783,0.017080384781135858,0.017080384781135858,0.017080384781135858,0.017080384781135858,0.04456153120429635,0.04456153120429635,0.017080384781135858,0.04456153120429635,0.026656562244238183,0.017080384781135858,0.0818271814869685,0.04456153120429635,0.017080384781135858,0.017080384781135858
383,1241,0.059132165818823315,0.015305690339813788,0.015305690339813788,0.03537266822272266,0.03537266822272266,0.02266529263765635,0.10858285910309705,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.059132165818823315,0.10858285910309705,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.03537266822272266,0.02266529263765635,0.03537266822272266,0.02266529263765635,0.03537266822272266,0.03537266822272266,0.03537266822272266
496,1295,0.019716892468705245,0.009371413290627703,0.0013209815163972957,0.051439995659016746,0.051439995659016746,0.19873382287868344,0.009371413290627703,0.051439995659016746,0.051439995659016746,0.051439995659016746,0.005103493951397676,0.009371413290627703,0.009371413290627703,0.009371413290627703,0.009371413290627703,0.051439995659016746,0.051439995659016746,0.009371413290627703,0.051439995659016746,0.019716892468705245,0.009371413290627703,0.19873382287868344,0.051439995659016746,0.009371413290627703,0.009371413290627703
341,1371,0.024334082665960433,0.005079430669340174,0.0024142467764141713,0.05119745297426632,0.05119745297426632,0.024334082665960433,0.005079430669340174,0.013251879929651664,0.05119745297426632,0.05119745297426632,0.024334082665960433,0.013251879929651664,0.05119745297426632,0.05119745297426632,0.05119745297426632,0.05119745297426632,0.05119745297426632,0.05119745297426632,0.05119745297426632,0.13357057979238016,0.05119745297426632,0.024334082665960433,0.013251879929651664,0.05119745297426632,0.05119745297426632
79,1381,0.02776535308714885,0.0071867466825004216,0.003681558886820111,0.05098479618431161,0.05098479618431161,0.02776535308714885,0.0071867466825004216,0.016609143420311282,0.05098479618431161,0.05098479618431161,0.02776535308714885,0.016609143420311282,0.05098479618431161,0.05098479618431161,0.05098479618431161,0.05098479618431161,0.05098479618431161,0.05098479618431161,0.05098479618431161,0.10726895855828723,0.05098479618431161,0.02776535308714885,0.016609143420311282,0.05098479618431161,0.05098479618431161
125,1420,0.01651842449950547,0.007851185633871905,0.0011066923187051225,0.007851185633871905,0.007851185633871905,0.16649528590420898,0.007851185633871905,0.04309541607010423,0.007851185633871905,0.007851185633871905,0.01651842449950547,0.007851185633871905,0.04309541607010423,0.04309541607010423,0.04309541607010423,0.007851185633871905,0.007851185633871905,0.04309541607010423,0.007851185633871905,0.16649528590420898,0.04309541607010423,0.16649528590420898,0.04309541607010423,0.04309541607010423,0.04309541607010423
87,1617,0.045775452463430046,0.009073776853489588,0.009073776853489588,0.07143961997842325,0.07143961997842325,0.021757012890401748,0.03091179592387444,0.03091179592387444,0.07143961997842325,0.07143961997842325,0.045775452463430046,0.03091179592387444,0.03091179592387444,0.03091179592387444,0.03091179592387444,0.07143961997842325,0.07143961997842325,0.03091179592387444,0.07143961997842325,0.021757012890401748,0.03091179592387444,0.021757012890401748,0.015835203607248192,0.03091179592387444,0.03091179592387444
60,1618,0.06624718167710798,0.01382825771520703,0.13938010383008415,0.03607695877892696,0.03607695877892696,0.021581118765069754,0.01382825771520703,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.06624718167710798,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.03607695877892696,0.06624718167710798,0.03607695877892696,0.021581118765069754,0.01382825771520703,0.03607695877892696,0.03607695877892696
248,1622,0.01651842449950547,0.007851185633871905,0.0011066923187051225,0.007851185633871905,0.007851185633871905,0.16649528590420898,0.007851185633871905,0.04309541607010423,0.007851185633871905,0.007851185633871905,0.01651842449950547,0.007851185633871905,0.04309541607010423,0.04309541607010423,0.04309541607010423,0.007851185633871905,0.007851185633871905,0.04309541607010423,0.007851185633871905,0.16649528590420898,0.04309541607010423,0.16649528590420898,0.04309541607010423,0.04309541607010423,0.04309541607010423
408,1842,0.03135063651860687,0.0051995889170780366,0.0051995889170780366,0.052408572219413654,0.052408572219413654,0.013565364407585559,0.020088146774705697,0.020088146774705697,0.052408572219413654,0.052408572219413654,0.09623649893918797,0.020088146774705697,0.052408572219413654,0.052408572219413654,0.052408572219413654,0.052408572219413654,0.052408572219413654,0.052408572219413654,0.052408572219413654,0.03135063651860687,0.052408572219413654,0.013565364407585559,0.009547869978362725,0.052408572219413654,0.052408572219413654
82,1845,0.05214241238255315,0.006913845506833424,0.006913845506833424,0.09574775654890794,0.09574775654890794,0.019986128008653424,0.01349647195307334,0.031191420574575215,0.09574775654890794,0.09574775654890794,0.019986128008653424,0.031191420574575215,0.01349647195307334,0.01349647195307334,0.01349647195307334,0.09574775654890794,0.09574775654890794,0.01349647195307334,0.09574775654890794,0.019986128008653424,0.01349647195307334,0.019986128008653424,0.01349647195307334,0.01349647195307334,0.01349647195307334
375,1852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1885,0.025076788933093692,0.0024879325707735894,0.000953621755579089,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.009611904987934381,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381
236,1898,0.05206849358392855,0.011938687714086797,0.03664798023638551,0.07710515619225766,0.07710515619225766,0.026673157375091152,0.01995779501629552,0.03664798023638551,0.07710515619225766,0.07710515619225766,0.026673157375091152,0.03664798023638551,0.01995779501629552,0.01995779501629552,0.01995779501629552,0.07710515619225766,0.07710515619225766,0.01995779501629552,0.07710515619225766,0.026673157375091152,0.01995779501629552,0.026673157375091152,0.01995779501629552,0.01995779501629552,0.01995779501629552
42,1934,0.025076788933093692,0.0024879325707735894,0.000953621755579089,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.009611904987934381,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381
83,1953,0.025076788933093692,0.0024879325707735894,0.000953621755579089,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.009611904987934381,0.09688193139110442,0.09688193139110442,0.009611904987934381,0.09688193139110442,0.025076788933093692,0.009611904987934381,0.025076788933093692,0.009611904987934381,0.009611904987934381,0.009611904987934381
287,2122,0.0840866741056436,0.008342454683237861,0.0031976534952450945,0.03223032759143367,0.03223032759143367,0.0840866741056436,0.03223032759143367,0.32486134541963857,0.03223032759143367,0.03223032759143367,0.015319032693973033,0.03223032759143367,0.008342454683237861,0.008342454683237861,0.008342454683237861,0.03223032759143367,0.03223032759143367,0.008342454683237861,0.03223032759143367,0.015319032693973033,0.008342454683237861,0.0840866741056436,0.03223032759143367,0.008342454683237861,0.008342454683237861
230,2156,0.05117146088979101,0.0024130211039927684,0.0007860816673184245,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.5157760058313592,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776
130,2165,0.2144292449739141,0.0005463192646136332,0.0005463192646136332,0.02127407556527114,0.02127407556527114,0.005506553131598429,0.0021106556207476494,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.2144292449739141,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.02127407556527114,0.2144292449739141,0.02127407556527114,0.005506553131598429,0.0021106556207476494,0.02127407556527114,0.02127407556527114
560,2175,0.05117146088979101,0.0024130211039927684,0.0007860816673184245,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.5157760058313592,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776
115,2187,0.01324161623238433,0.00020341400430918768,0.00020341400430918768,0.1334671282064852,0.1334671282064852,0.00131373472106538,0.003427442151746969,0.003427442151746969,0.1334671282064852,0.1334671282064852,0.01324161623238433,0.003427442151746969,0.003427442151746969,0.003427442151746969,0.003427442151746969,0.1334671282064852,0.1334671282064852,0.003427442151746969,0.1334671282064852,0.00131373472106538,0.003427442151746969,0.00131373472106538,0.0006244164005505501,0.003427442151746969,0.003427442151746969
298,2493,0.033135501927200266,0.006916615146065896,0.003287458163545751,0.018044965942449195,0.018044965942449195,0.033135501927200266,0.006916615146065896,0.018044965942449195,0.018044965942449195,0.018044965942449195,0.033135501927200266,0.018044965942449195,0.06971511213240099,0.06971511213240099,0.06971511213240099,0.018044965942449195,0.018044965942449195,0.06971511213240099,0.018044965942449195,0.1818818594842225,0.06971511213240099,0.033135501927200266,0.018044965942449195,0.06971511213240099,0.06971511213240099
127,2612,0.0418749779353653,0.01448590381897992,0.01448590381897992,0.06535233076499435,0.06535233076499435,0.01990312243123949,0.028277836757351037,0.028277836757351037,0.06535233076499435,0.06535233076499435,0.0418749779353653,0.06535233076499435,0.028277836757351037,0.028277836757351037,0.028277836757351037,0.06535233076499435,0.06535233076499435,0.028277836757351037,0.06535233076499435,0.0418749779353653,0.028277836757351037,0.01990312243123949,0.028277836757351037,0.028277836757351037,0.028277836757351037
160,2623,0.05117146088979101,0.0024130211039927684,0.0007860816673184245,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.5157760058313592,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.05117146088979101,0.013245152173433776,0.013245152173433776,0.013245152173433776
4,2657,0.03762653940182644,0.005825959324433542,0.01788384513382491,0.09816501391209724,0.09816501391209724,0.009739202896908505,0.01788384513382491,0.01788384513382491,0.09816501391209724,0.09816501391209724,0.03762653940182644,0.01788384513382491,0.01788384513382491,0.01788384513382491,0.01788384513382491,0.09816501391209724,0.09816501391209724,0.01788384513382491,0.09816501391209724,0.009739202896908505,0.01788384513382491,0.009739202896908505,0.005825959324433542,0.01788384513382491,0.01788384513382491
646,2696,0.014475209196278321,0.004408440486802828,0.0024007530840620844,0.02419807476967884,0.02419807476967884,0.014475209196278321,0.009275094837606504,0.009275094837606504,0.02419807476967884,0.02419807476967884,0.04443429573225347,0.009275094837606504,0.09348709780537362,0.09348709780537362,0.09348709780537362,0.02419807476967884,0.02419807476967884,0.09348709780537362,0.02419807476967884,0.04443429573225347,0.09348709780537362,0.014475209196278321,0.009275094837606504,0.09348709780537362,0.09348709780537362
666,2744,0.05038990510596259,0.1314637437934557,0.007802193403285816,0.023950256216744292,0.023950256216744292,0.05038990510596259,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.013042855324588088,0.1314637437934557,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.023950256216744292,0.05038990510596259,0.023950256216744292,0.05038990510596259,0.1314637437934557,0.023950256216744292,0.023950256216744292
245,2839,0.012744483588086835,0.0006009738108469422,0.00019577719169698894,0.003298765006134823,0.003298765006134823,0.012744483588086835,0.003298765006134823,0.003298765006134823,0.003298765006134823,0.003298765006134823,0.012744483588086835,0.003298765006134823,0.12845634514136267,0.12845634514136267,0.12845634514136267,0.003298765006134823,0.003298765006134823,0.12845634514136267,0.003298765006134823,0.012744483588086835,0.12845634514136267,0.012744483588086835,0.003298765006134823,0.12845634514136267,0.12845634514136267
148,2865,0.035124190633094056,0.007331728653451883,0.003484761072531571,0.07389919410081133,0.07389919410081133,0.035124190633094056,0.07389919410081133,0.07389919410081133,0.07389919410081133,0.07389919410081133,0.035124190633094056,0.019127968096659183,0.019127968096659183,0.019127968096659183,0.019127968096659183,0.07389919410081133,0.07389919410081133,0.019127968096659183,0.07389919410081133,0.011442287964405443,0.019127968096659183,0.035124190633094056,0.019127968096659183,0.019127968096659183,0.019127968096659183
478,2932,0.019081435996536045,0.002954501576145605,0.0012784075532059412,0.04978213409580337,0.04978213409580337,0.019081435996536045,0.002954501576145605,0.009069381657683825,0.04978213409580337,0.04978213409580337,0.019081435996536045,0.009069381657683825,0.04978213409580337,0.04978213409580337,0.04978213409580337,0.04978213409580337,0.04978213409580337,0.04978213409580337,0.04978213409580337,0.19232882299406015,0.04978213409580337,0.019081435996536045,0.009069381657683825,0.04978213409580337,0.04978213409580337
58,2956,0.013121880961310872,0.00020157466457009055,0.00020157466457009055,0.13226027229896262,0.13226027229896262,0.0013018554776116481,0.0006187702116208495,0.003396450035080397,0.13226027229896262,0.13226027229896262,0.013121880961310872,0.003396450035080397,0.003396450035080397,0.003396450035080397,0.003396450035080397,0.13226027229896262,0.13226027229896262,0.003396450035080397,0.13226027229896262,0.013121880961310872,0.003396450035080397,0.0013018554776116481,0.0006187702116208495,0.003396450035080397,0.003396450035080397
93,2998,0.013440982134937433,0.005151913331895781,0.0013335143237803411,0.005151913331895781,0.005151913331895781,0.013440982134937433,0.0013335143237803411,0.005151913331895781,0.005151913331895781,0.005151913331895781,0.013440982134937433,0.005151913331895781,0.0519280324327162,0.0519280324327162,0.0519280324327162,0.005151913331895781,0.005151913331895781,0.0519280324327162,0.005151913331895781,0.5234017691328224,0.0519280324327162,0.013440982134937433,0.005151913331895781,0.0519280324327162,0.0519280324327162
540,3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
311,3412,0.027583716618581562,0.002736651298595567,0.0010489553641572522,0.106567222305978,0.106567222305978,0.027583716618581562,0.010572807549614911,0.106567222305978,0.106567222305978,0.106567222305978,0.005025241647332294,0.010572807549614911,0.002736651298595567,0.002736651298595567,0.002736651298595567,0.106567222305978,0.106567222305978,0.002736651298595567,0.106567222305978,0.005025241647332294,0.002736651298595567,0.027583716618581562,0.010572807549614911,0.002736651298595567,0.002736651298595567
132,3431,0.0770986565443458,0.016093365260244057,0.007649155531489344,0.04198646619592219,0.04198646619592219,0.0770986565443458,0.04198646619592219,0.16221095724022694,0.04198646619592219,0.04198646619592219,0.025116166777036025,0.04198646619592219,0.016093365260244057,0.016093365260244057,0.016093365260244057,0.04198646619592219,0.04198646619592219,0.016093365260244057,0.04198646619592219,0.025116166777036025,0.016093365260244057,0.0770986565443458,0.04198646619592219,0.016093365260244057,0.016093365260244057
